author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix,
1229716040.000000,0.000000,1.000000,7.000000,17.000000,0.844781,3310.000000,0.000000,0.000000,1.000000,0.000000,0.000000,8.000000,0.000000,16.000000,0.000000,0.000000,
1230585851.000000,0.000000,1.000000,3.000000,3.000000,0.000000,14.000000,16.000000,5.333333,1.000000,10.067257,3.000000,1.000000,0.694259,2.000000,0.000000,0.000000,
1230586097.000000,0.000000,1.000000,1.000000,2.000000,0.828056,23.000000,0.000000,0.000000,1.000000,0.000000,0.000000,3.500000,0.000000,1.000000,0.000000,0.000000,
1230586268.000000,0.000000,1.000000,1.000000,2.000000,0.828056,23.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5.500000,0.000000,1.000000,0.000000,0.000000,
1230587323.000000,0.000000,1.000000,2.000000,2.000000,0.000000,0.000000,40.000000,20.000000,1.000000,10.084294,2.000000,7.500000,1.074373,4.000000,0.000000,0.000000,
1230587371.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,9.000000,0.000000,2.000000,0.000000,0.000000,
1230588150.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,10.000000,0.000000,2.000000,0.000000,0.000000,
1230588831.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.007882,1.000000,11.000000,127.872247,3.000000,0.000000,0.000000,
1230659983.000000,0.000000,1.000000,9.000000,11.000000,3.197623,536.000000,6.000000,0.545455,2.000000,0.077742,1.000000,5.000000,1.972154,10.000000,0.000000,0.000000,
1230663758.000000,0.000000,1.000000,4.000000,6.000000,2.212074,439.000000,0.000000,0.000000,1.000000,0.000000,0.000000,13.500000,0.000000,16.000000,0.000000,0.000000,
1230664619.000000,0.000000,1.000000,2.000000,5.000000,2.084744,48.000000,4.000000,17.000000,2.000000,0.032194,3.000000,19.000000,10.318378,21.000000,0.000000,0.000000,
1230670187.000000,0.000000,1.000000,4.000000,83.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,63.000000,0.000000,104.000000,0.000000,0.000000,
1230672793.000000,0.000000,1.000000,2.000000,4.000000,1.884314,13.000000,0.000000,20.500000,2.000000,0.094606,6.000000,106.500000,6.505261,108.000000,0.000000,0.000000,
1230675170.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,23.000000,56.000000,2.000000,0.175775,1.000000,109.000000,6.689076,109.000000,0.000000,0.000000,
1231355455.000000,0.000000,1.000000,11.000000,25.000000,3.121106,372.000000,0.000000,0.000000,1.000000,0.000000,0.000000,24.000000,0.000000,24.000000,0.000000,0.000000,
1231431457.000000,0.000000,1.000000,18.000000,120.000000,2.093509,3519.000000,0.000000,0.000000,1.000000,0.000000,0.000000,169.500000,0.000000,119.000000,0.000000,0.000000,
1231431483.000000,0.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000301,2.000000,230.500000,2493.307692,121.000000,0.000000,0.000000,
1231434439.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,236.000000,1.000000,0.034514,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1231447333.000000,0.000000,1.000000,10.000000,12.000000,3.262708,374.000000,8.000000,27.500000,1.000000,0.073686,6.000000,237.500000,3.182093,133.000000,0.000000,0.000000,
1231449741.000000,0.000000,1.000000,2.000000,3.000000,1.556657,2.000000,5.000000,47.666667,1.000000,0.150370,4.000000,245.000000,4.705906,136.000000,0.000000,0.000000,
1231457596.000000,0.000000,1.000000,10.000000,47.000000,3.346323,306.000000,0.000000,0.000000,1.000000,0.000000,0.000000,60.000000,0.000000,46.000000,0.000000,0.000000,
1231457834.000000,0.000000,1.000000,6.000000,6.000000,1.815605,38.000000,5.000000,22.000000,1.000000,0.131908,7.000000,249.500000,3.358416,142.000000,0.000000,0.000000,
1231775936.000000,0.000000,1.000000,13.000000,20.000000,3.739529,152.000000,45.000000,10.950000,1.000000,1.658021,9.000000,93.500000,1.128860,66.000000,0.000000,0.000000,
1231776125.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,43.000000,1.000000,3.805463,1.000000,1.000000,1.262780,1.000000,0.000000,0.000000,
1231776464.000000,0.000000,1.000000,5.000000,8.000000,2.621928,288.000000,1.000000,10.375000,2.000000,0.921962,5.000000,5.500000,0.760580,9.000000,0.000000,0.000000,
1231791301.000000,0.000000,1.000000,1.000000,3.000000,1.424989,13.000000,25.000000,27.000000,2.000000,0.171725,3.000000,11.000000,4.558671,12.000000,0.000000,0.000000,
1231791326.000000,0.000000,1.000000,1.000000,1.000000,0.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,13.000000,0.000000,13.000000,0.000000,0.000000,
1231791340.000000,0.000000,1.000000,1.000000,1.000000,0.000000,7.000000,11.000000,78.000000,2.000000,0.172176,4.000000,14.000000,6.808013,14.000000,0.000000,0.000000,
1231791393.000000,0.000000,1.000000,1.000000,1.000000,0.000000,17.000000,8.000000,70.000000,2.000000,0.172789,1.000000,15.000000,6.787394,15.000000,0.000000,0.000000,
1231791400.000000,0.000000,1.000000,1.000000,1.000000,0.000000,9.000000,6.000000,31.000000,2.000000,0.172870,1.000000,16.000000,6.784681,16.000000,0.000000,0.000000,
1231870202.000000,0.000000,1.000000,4.000000,7.000000,2.509712,147.000000,32.000000,39.714286,2.000000,0.701138,13.000000,20.000000,1.549432,23.000000,0.000000,0.000000,
1231880373.000000,0.000000,1.000000,5.000000,7.000000,2.069719,119.000000,37.000000,38.000000,2.000000,0.475255,14.000000,27.000000,2.781927,30.000000,0.000000,0.000000,
1231884400.000000,0.000000,1.000000,3.000000,4.000000,0.852405,17.000000,1.000000,70.500000,2.000000,2.522355,5.000000,105.500000,1.173039,3.000000,0.000000,0.000000,
1231955538.000000,0.000000,1.000000,6.000000,12.000000,2.744183,191.000000,14.000000,36.916667,2.000000,1.538058,24.000000,36.500000,1.469483,42.000000,0.000000,0.000000,
1231961267.000000,0.000000,1.000000,2.000000,2.000000,0.918296,1.000000,2.000000,30.000000,2.000000,0.066308,4.000000,43.500000,12.310875,44.000000,0.000000,0.000000,
1231968649.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,75.000000,1.000000,6.005880,3.000000,45.000000,1.166504,45.000000,0.000000,0.000000,
1231969102.000000,0.000000,1.000000,3.000000,7.000000,2.385773,184.000000,2.000000,20.428571,3.000000,0.067282,15.000000,111.000000,4.202511,10.000000,1.000000,7.121200,
1231971001.000000,0.000000,1.000000,6.000000,6.000000,1.659667,126.000000,17.000000,45.500000,3.000000,0.100874,17.000000,48.500000,4.272049,51.000000,0.000000,0.000000,
1231971970.000000,0.000000,1.000000,1.000000,1.000000,0.000000,13.000000,13.000000,59.000000,3.000000,0.011215,2.000000,52.000000,90.164087,52.000000,0.000000,0.000000,
1231977234.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,108.000000,3.000000,0.072141,10.000000,17.000000,14.861704,0.000000,0.000000,0.000000,
1232035671.000000,0.000000,1.000000,1.000000,1.000000,0.000000,9.000000,7.000000,106.000000,2.000000,0.927465,5.000000,53.000000,2.078207,53.000000,0.000000,0.000000,
1232035708.000000,0.000000,1.000000,1.000000,1.000000,0.000000,13.000000,4.000000,51.000000,2.000000,1.915579,1.000000,54.000000,1.522035,54.000000,0.000000,0.000000,
1232035732.000000,0.000000,1.000000,1.000000,1.000000,0.000000,2.000000,2.000000,108.000000,3.000000,0.677060,11.000000,55.000000,2.476974,55.000000,0.000000,0.000000,
1232035756.000000,0.000000,1.000000,1.000000,4.000000,1.855389,21.000000,15.000000,37.500000,3.000000,0.849954,15.000000,57.500000,1.572549,59.000000,0.000000,0.000000,
1232052561.000000,0.000000,1.000000,3.000000,7.000000,2.380430,189.000000,2.000000,23.857143,3.000000,0.083398,23.000000,118.000000,3.526253,17.000000,0.000000,0.000000,
1232052576.000000,0.000000,1.000000,1.000000,1.000000,0.000000,31.000000,0.000000,0.000000,1.000000,0.000000,0.000000,122.000000,0.000000,18.000000,0.000000,0.000000,
1232061908.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1232061969.000000,0.000000,1.000000,11.000000,55.000000,5.181842,3429.000000,0.000000,0.000000,1.000000,0.000000,0.000000,150.000000,0.000000,54.000000,0.000000,0.000000,
1232120529.000000,0.000000,1.000000,4.000000,5.000000,1.760142,164.000000,0.000000,31.000000,4.000000,0.507859,14.000000,2.000000,1.187237,4.000000,1.000000,11.156200,
1232120976.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,35.000000,4.000000,0.005174,1.000000,5.000000,194.288591,5.000000,0.000000,0.000000,
1232122143.000000,0.000000,1.000000,10.000000,23.000000,3.668520,169.000000,81.000000,10.826087,1.000000,2.905621,19.000000,189.000000,1.038008,89.000000,0.000000,0.000000,
1232122259.000000,0.000000,1.000000,3.000000,4.000000,1.463789,83.000000,0.000000,38.750000,4.000000,0.206678,19.000000,7.500000,26.023501,9.000000,0.000000,0.000000,
1232126233.000000,0.000000,1.000000,3.000000,4.000000,0.957370,41.000000,12.000000,71.500000,4.000000,0.056007,19.000000,11.500000,9.538854,13.000000,1.000000,11.090200,
1232133130.000000,0.000000,1.000000,1.000000,1.000000,0.000000,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,18.000000,0.000000,1.000000,0.000000,0.000000,
1232140889.000000,0.000000,1.000000,5.000000,6.000000,2.028136,65.000000,33.000000,69.000000,5.000000,2.222924,9.000000,21.500000,1.199794,7.000000,1.000000,5.132900,
1232144619.000000,0.000000,1.000000,3.000000,9.000000,2.857398,294.000000,0.000000,22.111111,4.000000,0.076044,24.000000,18.000000,3.178629,22.000000,0.000000,0.000000,
1232146346.000000,0.000000,1.000000,3.000000,4.000000,1.461254,34.000000,31.000000,56.250000,5.000000,0.036577,22.000000,26.500000,21.229327,11.000000,0.000000,0.000000,
1232147557.000000,0.000000,1.000000,15.000000,32.000000,4.026258,663.000000,69.000000,10.218750,1.000000,0.494267,24.000000,216.500000,1.590669,121.000000,0.000000,0.000000,
1232379801.000000,0.000000,1.000000,16.000000,40.000000,4.158636,338.000000,466.000000,22.775000,1.000000,3.011891,57.000000,252.500000,1.004225,161.000000,0.000000,0.000000,
1232380063.000000,0.000000,1.000000,3.000000,9.000000,2.878996,46.000000,29.000000,79.444444,1.000000,3.681644,9.000000,277.000000,1.085378,63.000000,0.000000,0.000000,
1232380207.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,24.000000,1.000000,0.001667,2.000000,282.000000,601.000000,64.000000,0.000000,0.000000,
1232382233.000000,0.000000,1.000000,4.000000,6.000000,1.639736,12.000000,78.000000,70.000000,5.000000,2.874375,27.000000,25.500000,1.138524,28.000000,0.000000,0.000000,
1232401435.000000,0.000000,1.000000,2.000000,4.000000,1.985228,28.000000,28.000000,84.500000,5.000000,2.284867,22.000000,30.500000,1.181550,32.000000,0.000000,0.000000,
1232406776.000000,0.000000,1.000000,4.000000,8.000000,2.662379,85.000000,5.000000,59.625000,5.000000,2.954699,27.000000,286.500000,1.092567,26.000000,0.000000,0.000000,
1232467435.000000,1.000000,1.000000,1.000000,1.000000,0.000000,6.000000,5.000000,30.000000,4.000000,3.736296,1.000000,33.000000,1.267645,33.000000,0.000000,0.000000,
1232553118.000000,0.000000,1.000000,2.000000,2.000000,0.721928,5.000000,0.000000,109.500000,5.000000,1.693773,22.000000,291.500000,1.442798,28.000000,0.000000,0.000000,
1232562713.000000,0.000000,1.000000,3.000000,3.000000,1.076843,26.000000,8.000000,26.666667,5.000000,4.840116,9.000000,30.000000,1.125591,14.000000,1.000000,0.250700,
1232567001.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,31.000000,5.000000,0.160683,2.000000,293.000000,7.223439,29.000000,0.000000,0.000000,
1232574437.000000,0.000000,1.000000,4.000000,6.000000,1.344044,176.000000,33.000000,57.166667,5.000000,1.945500,37.000000,36.500000,1.316991,39.000000,0.000000,0.000000,
1232577162.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,60.000000,2.000000,6.266829,2.000000,60.000000,1.159570,60.000000,0.000000,0.000000,
1232577200.000000,0.000000,1.000000,1.000000,1.000000,0.000000,2.000000,1.000000,108.000000,2.000000,6.267697,6.000000,61.000000,1.159548,61.000000,0.000000,0.000000,
1232577236.000000,0.000000,1.000000,1.000000,1.000000,0.000000,6.000000,1.000000,46.000000,3.000000,7.016609,3.000000,62.000000,1.142519,62.000000,0.000000,0.000000,
1232579099.000000,0.000000,1.000000,2.000000,2.000000,0.918296,6.000000,3.000000,100.000000,5.000000,0.053958,6.000000,40.500000,14.899614,41.000000,0.000000,0.000000,
1232584371.000000,1.000000,1.000000,4.000000,4.000000,1.404678,3.000000,15.000000,71.750000,5.000000,0.216748,35.000000,33.500000,3.375027,18.000000,0.000000,0.000000,
1232587078.000000,0.000000,1.000000,3.000000,18.000000,3.663342,80.000000,135.000000,35.055556,5.000000,2.905517,58.000000,44.500000,1.039833,36.000000,0.000000,0.000000,
1232636425.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,41.000000,5.000000,0.571146,5.000000,42.000000,2.750866,42.000000,0.000000,0.000000,
1232643513.000000,0.000000,1.000000,2.000000,2.000000,0.845351,16.000000,6.000000,99.500000,5.000000,0.413785,10.000000,43.500000,2.274841,44.000000,0.000000,0.000000,
1232649953.000000,0.000000,1.000000,3.000000,3.000000,1.172308,52.000000,81.000000,69.666667,5.000000,0.049691,12.000000,46.000000,12.180124,47.000000,0.000000,0.000000,
1232660209.000000,0.000000,1.000000,2.000000,2.000000,0.216397,29.000000,0.000000,94.500000,5.000000,0.438877,24.000000,294.500000,2.139271,31.000000,0.000000,0.000000,
1232662231.000000,0.000000,1.000000,4.000000,9.000000,2.749831,402.000000,35.000000,30.333333,5.000000,0.131294,34.000000,52.000000,1.736040,56.000000,0.000000,0.000000,
1232662266.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,57.000000,57.000000,5.000000,3.018877,2.000000,57.000000,1.331249,57.000000,0.000000,0.000000,
1232723592.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,9.000000,206.000000,5.000000,0.710197,26.000000,58.000000,2.408060,58.000000,0.000000,0.000000,
1232726856.000000,0.000000,1.000000,3.000000,7.000000,2.585676,10.000000,22.000000,72.142857,5.000000,7.396138,13.000000,62.000000,1.246552,65.000000,1.000000,4.138600,
1232729705.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,242.000000,5.000000,6.815000,5.000000,63.000000,1.146735,63.000000,0.000000,0.000000,
1232729899.000000,0.000000,1.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,65.000000,0.000000,66.000000,0.000000,0.000000,
1232729924.000000,0.000000,1.000000,1.000000,1.000000,0.000000,3.000000,0.000000,60.000000,1.000000,14.844803,2.000000,67.000000,1.067364,67.000000,0.000000,0.000000,
1232730008.000000,0.000000,1.000000,3.000000,3.000000,1.203373,50.000000,8.000000,69.666667,3.000000,10.864784,5.000000,69.000000,1.062277,70.000000,0.000000,0.000000,
1232730038.000000,0.000000,1.000000,1.000000,1.000000,0.000000,40.000000,0.000000,58.000000,2.000000,9.787477,3.000000,71.000000,1.102171,71.000000,0.000000,0.000000,
1232730081.000000,0.000000,1.000000,1.000000,1.000000,0.000000,4.000000,2.000000,76.000000,1.000000,8.812870,4.000000,72.000000,1.113470,72.000000,0.000000,0.000000,
1232730098.000000,0.000000,1.000000,1.000000,1.000000,0.000000,34.000000,1.000000,197.000000,5.000000,0.075301,27.000000,73.000000,14.280049,73.000000,0.000000,0.000000,
1232730126.000000,0.000000,1.000000,2.000000,4.000000,1.601435,75.000000,75.000000,18.750000,2.000000,4.700061,3.000000,75.500000,0.538717,77.000000,0.000000,0.000000,
1232730175.000000,0.000000,1.000000,4.000000,9.000000,2.723355,141.000000,1.000000,6.444444,5.000000,0.184024,4.000000,82.000000,0.534595,86.000000,0.000000,0.000000,
1232730203.000000,0.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,87.500000,0.000000,88.000000,0.000000,0.000000,
1232730227.000000,0.000000,1.000000,2.000000,4.000000,1.957909,195.000000,0.000000,0.000000,1.000000,0.000000,0.000000,90.500000,0.000000,92.000000,0.000000,0.000000,
1232736422.000000,0.000000,1.000000,4.000000,7.000000,2.146461,0.000000,125.000000,17.857143,5.000000,0.072465,7.000000,96.000000,6.091834,99.000000,0.000000,0.000000,
1232736886.000000,0.000000,1.000000,2.000000,3.000000,0.970903,82.000000,0.000000,0.000000,1.000000,0.000000,0.000000,101.000000,0.000000,102.000000,0.000000,0.000000,
1232737188.000000,0.000000,1.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.000000,103.000000,0.000000,103.000000,0.000000,0.000000,
1232737248.000000,0.000000,1.000000,1.000000,3.000000,1.486573,41.000000,0.000000,0.000000,1.000000,0.000000,0.000000,105.000000,0.000000,106.000000,0.000000,0.000000,
1232742469.000000,0.000000,1.000000,1.000000,2.000000,0.413817,26.000000,10.000000,32.500000,5.000000,1.375295,4.000000,296.500000,1.706943,33.000000,0.000000,0.000000,
1232742546.000000,0.000000,1.000000,6.000000,6.000000,1.883436,69.000000,10.000000,76.833333,5.000000,4.226634,37.000000,68.500000,1.056837,71.000000,0.000000,0.000000,
1232748611.000000,1.000000,1.000000,1.000000,1.000000,0.000000,3.000000,0.000000,231.000000,5.000000,0.070197,29.000000,72.000000,15.245672,72.000000,0.000000,0.000000,
1232751338.000000,0.000000,1.000000,9.000000,14.000000,3.077692,132.000000,145.000000,63.428571,5.000000,4.560986,62.000000,259.500000,1.031747,156.000000,0.000000,0.000000,
1232752791.000000,0.000000,1.000000,2.000000,2.000000,0.543564,0.000000,8.000000,75.000000,5.000000,0.016817,9.000000,267.500000,45.597385,158.000000,0.000000,0.000000,
1232752891.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,28.000000,5.000000,0.301331,4.000000,269.000000,4.318610,159.000000,0.000000,0.000000,
1232984166.000000,0.000000,1.000000,1.000000,1.000000,0.000000,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,107.000000,0.000000,107.000000,0.000000,0.000000,
1232988919.000000,0.000000,1.000000,1.000000,1.000000,0.000000,15.000000,14.000000,109.000000,2.000000,4.765266,7.000000,108.000000,1.209852,108.000000,0.000000,0.000000,
